group,category,subject,source_urls
1年,学年別,力学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,解析学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎プログラミングおよび演習,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,地学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,生物学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,材料化学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,宇宙・地球科学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,数学補習授業,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,学域特別講義B（日本音楽出版社協会寄附講座（協力：MUSIC WAY PROJECT））,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,JAPIA寄附講義「自動車の大変革（CASE）に必要な技術」［学域特別講義B］,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,UEC Academic Skills Ⅰ (Computer Literacy),https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎微分積分学第一,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎微分積分学第二,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,健康実践論,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,地理学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,社会思想史,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,化学結合と構造,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎物理学第一,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎物理学第二,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,アカデミックリテラシー,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,倫理学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,法学,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎物理学実験,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
1年,学年別,基礎化学実験,https://kyoumu.office.uec.ac.jp/timet/A1.pdf;https://kyoumu.office.uec.ac.jp/timet/English1.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai1.pdf;https://kyoumu.office.uec.ac.jp/timet/A2.pdf;https://kyoumu.office.uec.ac.jp/timet/English2.pdf;https://kyoumu.office.uec.ac.jp/timet/2gai2.pdf;https://kyoumu.office.uec.ac.jp/timet/B1.pdf;https://kyoumu.office.uec.ac.jp/timet/B2.pdf
2年,学年別,電気・電子回路,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,基礎電磁気学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,計算機通論,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,基礎演習A,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,基礎演習B,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,応用数学A,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,応用数学B,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,基礎電気回路および演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,確率論,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,熱力学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,数値解析,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,英語演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,英語演習（Advanced）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,独語演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,仏語演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,露語演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,中国語演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,韓国朝鮮語演習,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,独語第一（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,仏語第一（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,露語第一（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,中国語第一（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,韓国朝鮮語第一（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,独語第二（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,仏語第二（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,露語第二（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,中国語第二（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,韓国朝鮮語第二（再履）,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,Academic English for the Second Year Ⅰ,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,Academic English for the Second Year Ⅱ,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,離散数学,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,波動と光,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,生涯スポーツ演習A,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,生涯スポーツ演習B,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,生涯スポーツ演習C,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,生涯スポーツ演習D,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,プログラミング通論,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
2年,学年別,複素関数論,https://kyoumu.office.uec.ac.jp/timet/A3.pdf;https://kyoumu.office.uec.ac.jp/timet/English3.pdf;https://kyoumu.office.uec.ac.jp/timet/A4.pdf;https://kyoumu.office.uec.ac.jp/timet/English4.pdf;https://kyoumu.office.uec.ac.jp/timet/B3.pdf;https://kyoumu.office.uec.ac.jp/timet/B4.pdf
