admission_year,cluster,course,category,credits,source_pdf,source_page,source_url
2025,Ⅰ類（情報系）,情報数理工学,）系合融（類Ⅱ / 信通報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系合融（類Ⅱ / 信通報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系合融（類Ⅱ / 信通報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系合融（類Ⅱ / 信通報情 学工 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系合融（類Ⅱ / 信通報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系合融（類Ⅱ / 信通報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系合融（類Ⅱ / 信通報情 学工 / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系合融（類Ⅱ / 信通報情 学工 / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系合融（類Ⅱ / 信通報情 学工 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系合融（類Ⅱ / 信通報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系合融（類Ⅱ / 信通報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系合融（類Ⅱ / 信通報情 学工 / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系合融（類Ⅱ / 信通報情 学工 / 8,02,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,メディア情報学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,8,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,経営・社会情報学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,情報数理工学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系合融（類Ⅱ / ィテリュキセ 学報情 / 8,02,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,メディア情報学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,8,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,経営・社会情報学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,情報数理工学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系報情（類Ⅰ / ・考思ンイザデ スンエイサターデ / 8,81,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,メディア情報学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,8,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,経営・社会情報学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,情報数理工学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系報情（類Ⅰ / ターュピンコ スンエイサ / 8,81,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,メディア情報学,）系報情（類Ⅰ / 理数報情 学工 / 8,8,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,経営・社会情報学,）系報情（類Ⅰ / 理数報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,情報数理工学,）系報情（類Ⅰ / 理数報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系報情（類Ⅰ / 理数報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系報情（類Ⅰ / 理数報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系報情（類Ⅰ / 理数報情 学工 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系報情（類Ⅰ / 理数報情 学工 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系報情（類Ⅰ / 理数報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系報情（類Ⅰ / 理数報情 学工 / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系報情（類Ⅰ / 理数報情 学工 / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系報情（類Ⅰ / 理数報情 学工 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系報情（類Ⅰ / 理数報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系報情（類Ⅰ / 理数報情 学工 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系報情（類Ⅰ / 理数報情 学工 / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系報情（類Ⅰ / 理数報情 学工 / 8,81,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,メディア情報学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,8,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,経営・社会情報学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,情報数理工学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系報情（類Ⅰ / 会社・営経 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系報情（類Ⅰ / 会社・営経 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系報情（類Ⅰ / 会社・営経 学報情 / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系報情（類Ⅰ / 会社・営経 学報情 / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系報情（類Ⅰ / 会社・営経 学報情 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系報情（類Ⅰ / 会社・営経 学報情 / 8,81,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,メディア情報学,）系報情（類Ⅰ / アィデメ 学報情 / 8,8,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,経営・社会情報学,）系報情（類Ⅰ / アィデメ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,情報数理工学,）系報情（類Ⅰ / アィデメ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,コンピュータサイエンス,）系報情（類Ⅰ / アィデメ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅰ類（情報系）,デザイン思考・データサイエンス,）系報情（類Ⅰ / アィデメ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,セキュリティ情報学,）系報情（類Ⅰ / アィデメ 学報情 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,情報通信工学,）系報情（類Ⅰ / アィデメ 学報情 / 8,2,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,電子情報学,）系報情（類Ⅰ / アィデメ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,計測・制御システム,）系報情（類Ⅰ / アィデメ 学報情 / 8,72,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅱ類（融合系）,先端ロボティクス,）系報情（類Ⅰ / アィデメ 学報情 / 8,6,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,機械システム,）系報情（類Ⅰ / アィデメ 学報情 / 8,3,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,電子工学,）系報情（類Ⅰ / アィデメ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,光工学,）系報情（類Ⅰ / アィデメ 学報情 / 8,4,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,物理工学,）系報情（類Ⅰ / アィデメ 学報情 / 8,71,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2025,Ⅲ類（理工系）,化学生命工学,）系報情（類Ⅰ / アィデメ 学報情 / 8,81,youran2025-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=25
2026,Ⅰ類（情報系）,コンピュータサイエンス,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅰ類（情報系）,デザイン思考・データサイエンス,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,セキュリティ情報学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,情報通信工学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,電子情報学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,計測・制御システム,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,先端ロボティクス,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅲ類（理工系）,機械システム,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅲ類（理工系）,電子工学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅲ類（理工系）,光工学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅲ類（理工系）,物理工学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅲ類（理工系）,化学生命工学,総 合 文 化 科 目 / 人文・社会科学科目 / 人文・社会科学科目,8,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅰ類（情報系）,コンピュータサイエンス,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅰ類（情報系）,デザイン思考・データサイエンス,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,セキュリティ情報学,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,情報通信工学,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,電子情報学,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,計測・制御システム,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
2026,Ⅱ類（融合系）,先端ロボティクス,総 合 文 化 科 目 / 言 語 文 化 科 目 / 言語文化基礎科目 I,4,youran2026-gakuiki.pdf,25,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=25
